315,	0.011461318051575931,0.01593625498007968,	0.011527377521613832,0.01593625498007968,
11,181,	0.04,0.00796812749003984,	0.04,0.00796812749003984,
306,181,	0.48314606741573035,0.17131474103585656,	0.48314606741573035,0.17131474103585656,
344,181,	0.0707070707070707,0.055776892430278883,	0.0707070707070707,0.055776892430278883,
463,181,	0.06451612903225806,0.00796812749003984,	0.06451612903225806,0.00796812749003984,
181,186,	1.0,0.3745019920318725,	1.0,0.3745019920318725,
69,181,	0.46236559139784944,0.17131474103585656,	0.46236559139784944,0.17131474103585656,
181,423,	1.0,0.3745019920318725,	1.0,0.3745019920318725,
107,181,	0.0782122905027933,0.055776892430278883,	0.0782122905027933,0.055776892430278883,
248,181,	0.04081632653061224,0.00796812749003984,	0.04081632653061224,0.00796812749003984,
414,181,	0.02564102564102564,0.00398406374501992,	0.02564102564102564,0.00398406374501992,
226,181,	0.06666666666666667,0.00796812749003984,	0.06666666666666667,0.00796812749003984,
306,60,	0.012396694214876033,0.01195219123505976,	0.012396694214876033,0.01195219123505976,
177,181,	0.02702702702702703,0.00398406374501992,	0.02702702702702703,0.00398406374501992,
373,309,181,	0.023668639053254437,0.03187250996015936,	0.02564102564102564,0.03187250996015936,
349,112,181,	0.023792093704245974,0.5179282868525896,	0.0238400880249404,0.5179282868525896,
183,297,181,	0.012439065389141033,0.2948207171314741,
268,31,181,	0.06074766355140187,0.36254980079681276,	0.06074766355140187,0.36254980079681276,
181,420,183,	0.02789729354614851,0.8007968127490039,	0.0248131961088397,0.701195219123506,
111,136,181,	0.15384615384615385,0.055776892430278883,	0.15384615384615385,0.055776892430278883,
247,348,181,	0.04417670682730924,0.043824701195219126,	0.044715447154471545,0.043824701195219126,
111,348,181,	0.07461902259590121,0.5657370517928287,	0.07477619799894682,0.5657370517928287,
349,107,181,	0.012658227848101266,0.05179282868525897,	0.012670565302144249,0.05179282868525897,
31,112,181,	0.02637444279346211,0.28286852589641437,	0.02637444279346211,0.28286852589641437,
410,173,181,	0.13506139154160982,0.3944223107569721,	0.13506139154160982,0.3944223107569721,
349,268,181,	0.027505651846269782,0.2908366533864542,	0.027547169811320753,0.2908366533864542,
344,249,181,	0.027522935779816515,0.05976095617529881,	0.027522935779816515,0.05976095617529881,
107,268,181,	0.02109704641350211,0.0199203187250996,	0.02109704641350211,0.0199203187250996,
12,112,181,	0.017817371937639197,0.06374501992031872,	0.017817371937639197,0.06374501992031872,
181,138,375,	0.126178390137781,0.6932270916334662,	0.126178390137781,0.6932270916334662,
410,10,181,	0.16455696202531644,0.05179282868525897,	0.16455696202531644,0.05179282868525897,
72,348,181,	0.055342465753424656,0.40239043824701193,	0.055403181568842566,0.40239043824701193,
249,107,181,	0.037463976945244955,0.05179282868525897,	0.037463976945244955,0.05179282868525897,
344,31,181,	0.02727272727272727,0.02390438247011952,	0.02727272727272727,0.02390438247011952,
31,249,181,	0.017069701280227598,0.04780876494023904,	0.017069701280227598,0.04780876494023904,
410,309,181,	0.0641025641025641,0.2589641434262948,	0.06461232604373758,0.2589641434262948,
239,2,181,	0.0611439842209073,0.12350597609561753,	0.0611439842209073,0.12350597609561753,
249,31,181,	0.03636363636363636,0.04780876494023904,	0.03636363636363636,0.04780876494023904,
111,452,181,	0.09022556390977443,0.04780876494023904,	0.09022556390977443,0.04780876494023904,
72,10,181,	0.04782608695652174,0.043824701195219126,	0.04782608695652174,0.043824701195219126,
215,348,181,	0.062111801242236024,0.0398406374501992,	0.062111801242236024,0.0398406374501992,
460,223,181,	0.03933495539334955,0.38645418326693226,	0.03965303593556382,0.38247011952191234,
111,173,181,	0.08115671641791045,0.3466135458167331,	0.08115671641791045,0.3466135458167331,
344,268,181,	0.025423728813559324,0.02390438247011952,	0.025423728813559324,0.02390438247011952,
349,31,181,	0.02948960302457467,0.3107569721115538,	0.029545454545454545,0.3107569721115538,
326,89,181,	0.06158357771260997,0.08366533864541832,	0.08866995073891626,0.07171314741035857,
2,239,181,	0.030155642023346304,0.12350597609561753,	0.030155642023346304,0.12350597609561753,
344,344,181,	0.13677811550151975,0.35856573705179284,	0.13677811550151975,0.35856573705179284,
141,378,181,	0.21428571428571427,0.08366533864541832,	0.21428571428571427,0.08366533864541832,
23,418,181,	0.010769230769230769,0.027888446215139442,
72,136,181,	0.04945054945054945,0.035856573705179286,	0.04945054945054945,0.035856573705179286,
268,112,181,	0.028560830860534125,0.30677290836653387,	0.028560830860534125,0.30677290836653387,
