16,	0.2524271844660194,0.004142106101640911,	0.25742574257425743,0.004149377593360996,
72,	0.22182431009058354,0.3355105942329138,	0.22189380344135964,0.33546121927864664,
90,	0.10569105691056911,0.03935000796558866,	0.10582690659811482,0.03941908713692946,
117,	0.14754098360655737,0.007169029791301578,	0.17857142857142858,0.0071816150654324925,
139,	0.5221238938053098,0.009399394615262067,	0.5221238938053098,0.009424920127795527,
192,	0.5817307692307693,0.03855344909988848,	0.585956416464891,0.03862112990743696,
215,	0.5227008149010477,0.07153098613987574,	0.5233100233100233,0.07165655920842642,
236,	0.5498154981549815,0.023737454197865222,	0.5539033457249071,0.023786717752234992,
247,	0.3867704280155642,0.07917795125059741,	0.4217687074829932,0.07915735716565592,
251,	0.3987341772151899,0.010036641707822208,
263,	0.3498427672955975,0.0708937390473156,	0.4143389199255121,0.07101819342483243,
277,	0.5346534653465347,0.008602835749561893,
325,	0.10395408163265306,0.025967819021825714,	0.11147011308562198,0.011015325670498084,
337,	0.05069124423963134,0.0017524295045403856,	0.07142857142857142,0.0017555059048834983,
373,	0.49301143583227447,0.0618129679783336,	0.544179523141655,0.06192148100861794,
384,	0.1268882175226586,0.013382188943762944,	0.14893617021276595,0.013405681455473986,
395,	0.3541666666666667,0.010833200573522384,
403,	0.17766497461928935,0.011151824119802454,	0.19662921348314608,0.011171401212894989,
407,	0.30221366698748797,0.05002389676597101,	0.32168550873586843,0.04995212256623045,
410,	0.7754010695187166,0.3696033136848813,	0.7754350736278447,0.36977338014682415,
448,	0.40476190476190477,0.021666401147044767,	0.5925925925925926,0.0025559105431309905,
450,	0.3016759776536313,0.008602835749561893,
456,	0.5416666666666666,0.012426318304922733,	0.582089552238806,0.012448132780082987,
462,	0.24479166666666666,0.014975306675163294,	0.4666666666666667,0.0011182108626198084,
12,247,	0.05555555555555555,0.007169029791301578,	0.06172839506172839,0.0071816150654324925,
344,247,	0.013779527559055118,0.0011151824119802454,	0.015053763440860216,0.0011171401212894988,
31,111,	0.09166123778501628,0.2241516648080293,	0.09178082191780822,0.22454516437918928,
249,111,	0.04422894985808893,0.029791301577186555,	0.04440750415578248,0.02984360038301947,
107,72,	0.012581983670191407,0.014975306675163294,	0.012602225499396703,0.015001595914458985,
349,373,	0.10185185185185185,0.03504859009080771,	0.11144883485309018,0.035110118097669965,
344,215,	0.021875,0.0011151824119802454,	0.0219435736677116,0.0011171401212894988,
83,312,	0.013373864945117796,0.2719451967500398,
349,407,	0.03850156087408949,0.011789071212362594,	0.04021739130434782,0.011809766996488988,
112,247,	0.07064613430703286,0.0708937390473156,	0.07587982832618026,0.07053941908713693,
31,410,	0.15206699455004652,0.1822526684722001,	0.15212765957446808,0.1825726141078838,
349,263,	0.08805744520030234,0.07423928628325634,	0.09050301029326083,0.07436961378870093,
349,111,	0.0733159330185636,0.3982794328500876,	0.07336452723580825,0.3978614746249601,
306,111,	0.06759443339960239,0.010833200573522384,	0.06793206793206794,0.010852218321097989,
