179,	0.01876172607879925,0.10101010101010101,	0.01876172607879925,0.15873015873015872,
191,	0.015209125475285171,0.08080808080808081,	0.015209125475285171,0.12698412698412698,
234,	0.05,0.050505050505050504,	0.05,0.018518518518518517,
324,	0.3838383838383838,0.3838383838383838,	0.4305555555555556,0.4305555555555556,
416,	0.01876172607879925,0.10101010101010101,	0.01876172607879925,0.15873015873015872,
428,	0.015209125475285171,0.08080808080808081,	0.015209125475285171,0.12698412698412698,
324,324,	0.782608695652174,0.36363636363636365,	0.8857142857142857,0.4305555555555556,
324,87,	0.375,0.3939393939393939,	0.4594594594594595,0.44155844155844154,
87,234,	0.07692307692307693,0.010101010101010102,
87,471,	0.01020408163265306,0.010101010101010102,
324,375,	0.023809523809523808,0.010101010101010102,	0.023809523809523808,0.015625,
87,324,	0.3274336283185841,0.37373737373737376,	0.4,0.4444444444444444,
87,87,	0.8695652173913043,0.40404040404040403,	0.9210526315789473,0.45454545454545453,
36,97,	0.010101010101010102,0.010101010101010102,	0.0625,0.01818181818181818,
334,273,	0.020202020202020204,0.020202020202020204,	1.0,0.019230769230769232,
87,179,87,	1.0,0.10101010101010101,	1.0,0.12987012987012986,
87,12,249,	0.2222222222222222,0.020202020202020204,	0.2222222222222222,0.02857142857142857,
87,31,112,	0.03571428571428571,0.020202020202020204,	0.03571428571428571,0.028169014084507043,
416,416,179,	0.01876172607879925,0.10101010101010101,	0.01876172607879925,0.15873015873015872,
263,26,87,	0.07142857142857142,0.010101010101010102,	0.07142857142857142,0.013333333333333334,
346,109,87,	0.017482517482517484,0.050505050505050504,	0.018957345971563982,0.05405405405405406,
309,72,87,	0.025157232704402517,0.08080808080808081,	0.028169014084507043,0.10666666666666667,
201,438,87,	0.014492753623188406,0.0707070707070707,
87,428,428,	1.0,0.08080808080808081,	1.0,0.125,
87,324,69,	0.5,0.010101010101010102,	0.5,0.014084507042253521,
323,86,87,	0.019230769230769232,0.020202020202020204,	0.017857142857142856,0.013333333333333334,
87,87,324,	0.84,0.42424242424242425,	0.85,0.4722222222222222,
87,331,331,	0.1037037037037037,0.1414141414141414,	0.12149532710280374,0.203125,
191,428,87,	1.0,0.10101010101010101,	1.0,0.14705882352941177,
191,428,191,	0.015209125475285171,0.08080808080808081,	0.015209125475285171,0.12698412698412698,
190,427,87,	0.037037037037037035,0.020202020202020204,	0.037037037037037035,0.029411764705882353,
428,191,191,	0.015209125475285171,0.08080808080808081,	0.015209125475285171,0.12698412698412698,
31,112,87,	0.03773584905660377,0.020202020202020204,	0.03773584905660377,0.025974025974025976,
87,346,109,	0.021505376344086023,0.020202020202020204,	0.05555555555555555,0.014285714285714285,
179,179,87,	1.0,0.12121212121212122,	1.0,0.17647058823529413,
87,281,44,	0.012345679012345678,0.030303030303030304,	0.017543859649122806,0.028169014084507043,
87,147,384,	0.03636363636363636,0.020202020202020204,	0.043478260869565216,0.028985507246376812,
87,268,349,	0.05172413793103448,0.030303030303030304,	0.05172413793103448,0.04225352112676056,
87,201,438,	0.014799154334038054,0.0707070707070707,
87,428,87,	1.0,0.08080808080808081,	1.0,0.1038961038961039,
87,324,306,	0.5,0.010101010101010102,	0.5,0.014285714285714285,
244,7,87,	0.5,0.030303030303030304,	0.5,0.04411764705882353,
410,309,87,	0.06060606060606061,0.020202020202020204,	0.06060606060606061,0.025974025974025976,
94,94,87,	0.08333333333333333,0.0707070707070707,	0.08333333333333333,0.10294117647058823,
87,348,111,	0.053763440860215055,0.050505050505050504,	0.053763440860215055,0.06944444444444445,
268,268,87,	0.06666666666666667,0.030303030303030304,	0.06666666666666667,0.03896103896103896,
87,324,87,	0.9705882352941176,1.0,	1.0,0.961038961038961,
87,191,428,	1.0,0.08080808080808081,	1.0,0.125,
111,309,87,	0.03076923076923077,0.020202020202020204,	0.03076923076923077,0.025974025974025976,
18,255,87,	0.2,0.010101010101010102,	0.2,0.013333333333333334,
23,260,87,	0.02631578947368421,0.020202020202020204,	0.02631578947368421,0.02666666666666667,
87,138,375,	0.01188707280832095,0.08080808080808081,	0.010802469135802469,0.109375,
31,31,87,	0.05454545454545454,0.030303030303030304,	0.05454545454545454,0.03896103896103896,
87,249,12,	0.25,0.020202020202020204,	0.25,0.02857142857142857,
72,309,87,	0.015503875968992248,0.020202020202020204,	0.020618556701030927,0.02666666666666667,
87,211,448,	0.10714285714285714,0.030303030303030304,
87,166,403,	0.6666666666666666,0.020202020202020204,	0.6666666666666666,0.02857142857142857,
60,297,87,	0.3333333333333333,0.020202020202020204,	0.3333333333333333,0.02666666666666667,
87,416,179,	1.0,0.10101010101010101,	1.0,0.15625,
87,107,344,	0.5,0.010101010101010102,	0.5,0.014285714285714285,
420,183,87,	0.07216494845360824,0.0707070707070707,	0.060240963855421686,0.07352941176470588,
