0,	0.35135135135135137,0.34098360655737703,	0.35135135135135137,0.34098360655737703,
15,	0.055248618784530384,0.03278688524590164,	0.055248618784530384,0.03278688524590164,
186,	0.02832244008714597,0.04262295081967213,	0.02832244008714597,0.04262295081967213,
375,	0.04153047490867141,0.7081967213114754,	0.04153846153846154,0.7081967213114754,
252,	0.6850828729281768,0.4065573770491803,	0.6850828729281768,0.4065573770491803,
423,	0.02832244008714597,0.04262295081967213,	0.02832244008714597,0.04262295081967213,
440,	0.05901639344262295,0.05901639344262295,	0.05901639344262295,0.05901639344262295,
0,15,	0.01639344262295082,0.006557377049180328,	0.01639344262295082,0.006557377049180328,
423,0,	0.5540540540540541,0.26885245901639343,	0.5540540540540541,0.26885245901639343,
440,186,	0.05263157894736842,0.04262295081967213,	0.05263157894736842,0.04262295081967213,
0,237,	0.01845018450184502,0.01639344262295082,	0.01845018450184502,0.01639344262295082,
297,60,	0.017569546120058566,0.03934426229508197,	0.014760147601476014,0.013114754098360656,
252,186,	0.7272727272727273,0.02622950819672131,	0.7272727272727273,0.02622950819672131,
186,423,	0.02832244008714597,0.04262295081967213,	0.02832244008714597,0.04262295081967213,
203,186,	1.0,0.04262295081967213,	1.0,0.04262295081967213,
94,203,	0.4423076923076923,0.07540983606557378,	0.4423076923076923,0.07540983606557378,
186,252,	0.7307692307692307,0.3114754098360656,	0.7307692307692307,0.3114754098360656,
311,74,	0.029411764705882353,0.006557377049180328,	0.029411764705882353,0.006557377049180328,
252,423,	0.7272727272727273,0.02622950819672131,	0.7272727272727273,0.02622950819672131,
423,186,	0.02832244008714597,0.04262295081967213,	0.02832244008714597,0.04262295081967213,
423,203,	1.0,0.8098360655737705,	1.0,0.8098360655737705,
94,252,	0.28125,0.029508196721311476,	0.28125,0.029508196721311476,
420,23,	0.011904761904761904,0.013114754098360656,	0.014018691588785047,0.009836065573770493,
331,203,	0.4423076923076923,0.07540983606557378,	0.4423076923076923,0.07540983606557378,
423,375,	0.19383259911894274,0.5770491803278689,	0.19383259911894274,0.5770491803278689,
252,0,	0.2,0.003278688524590164,	0.2,0.003278688524590164,
252,15,	0.06666666666666667,0.03934426229508197,	0.06666666666666667,0.03934426229508197,
186,15,	0.7272727272727273,0.02622950819672131,	0.7272727272727273,0.02622950819672131,
440,440,	1.0,0.05901639344262295,	1.0,0.05901639344262295,
440,15,	0.9090909090909091,0.03278688524590164,	0.9090909090909091,0.03278688524590164,
203,440,	0.01904761904761905,0.05901639344262295,	0.01904761904761905,0.05901639344262295,
418,23,	0.02127659574468085,0.003278688524590164,	0.030303030303030304,0.003278688524590164,
203,15,	0.05,0.03278688524590164,	0.05,0.03278688524590164,
423,440,	1.0,0.04262295081967213,	1.0,0.04262295081967213,
375,0,	0.015789473684210527,0.009836065573770493,	0.015789473684210527,0.009836065573770493,
311,375,	0.14285714285714285,0.003278688524590164,	0.14285714285714285,0.003278688524590164,
