111,	0.03935000796558866,0.10569105691056911,	0.03941908713692946,0.10582690659811482,
410,	0.02072192513368984,0.026529738981600343,	0.020749665327978582,0.026563838903170524,
325,	0.45918367346938777,0.3080872913992298,	0.5638126009693053,0.149528706083976,
349,215,	0.011618257261410789,0.01198117244330338,	0.011710581346716854,0.011996572407883462,
90,396,	0.1175,0.02011125374411639,	0.11809045226130653,0.020137103684661525,
325,159,	0.08284023668639054,0.01198117244330338,	0.14193548387096774,0.009429918559794257,
325,110,	0.3941176470588235,0.02866923406076166,	0.5454545454545454,0.007715387912558937,
325,116,	0.1794871794871795,0.02995293110825845,	0.32954545454545453,0.024850042844901457,
90,110,	0.5720524017467249,0.05605477107402653,	0.5682819383259912,0.055293613373339046,
349,247,	0.027218376337319067,0.0740265297389816,	0.026999490575649515,0.06812339331619537,
112,247,	0.025083346562946498,0.06760804450149764,	0.024721030042918455,0.061696658097686374,
90,116,	0.20802919708029197,0.04878048780487805,	0.20733944954128442,0.048414738646101116,
349,373,	0.0125,0.011553273427471117,	0.012664640324214792,0.010711225364181662,
90,347,	0.5550847457627118,0.05605477107402653,	0.5512820512820513,0.055269922879177376,
90,353,	0.20535714285714285,0.04920838682071031,	0.20466786355475763,0.04884318766066838,
112,215,	0.012393162393162393,0.012409071459135643,	0.012478485370051634,0.012425021422450729,
325,347,	0.40718562874251496,0.029097133076593923,
325,396,	0.07374631268436578,0.01069747539580659,
325,353,	0.18575063613231552,0.03123662815575524,	0.3372093023255814,0.024850042844901457,
90,159,	0.1189873417721519,0.02011125374411639,	0.11959287531806616,0.020145735105015,
112,373,	0.01422475106685633,0.012836970474967908,	0.014575741801145237,0.011996572407883462,
90,371,134,	0.11132173013958298,0.2764227642276423,	0.11101534218238235,0.2759211653813196,
90,327,410,	0.04881585306911552,0.04321780059905862,	0.05546403075233388,0.043273350471293916,
90,88,90,	0.0857075211111988,0.9293966623876765,	0.08576397122757094,0.9297343616109683,
90,452,410,	0.2013888888888889,0.16131792896876337,	0.21650087770626097,0.1585261353898886,
90,173,410,	0.2354543685541934,0.517757809157039,	0.23573103987490227,0.5167095115681234,
