82,	0.2,0.03988803358992302,	0.47058823529411764,0.04049168474331164,
159,82,	0.20930232558139536,0.006298110566829951,	0.3333333333333333,0.005784526391901663,
347,214,	0.7328767123287672,0.0748775367389783,	0.7310344827586207,0.07664497469269703,
347,82,	0.22058823529411764,0.010496850944716585,	0.4827586206896552,0.01012292118582791,
116,82,	0.19047619047619047,0.01119664100769769,	0.3333333333333333,0.010845986984815618,
353,214,	0.6680327868852459,0.11406578026592022,	0.6810344827586207,0.11424439624005785,
353,82,	0.19540229885057472,0.011896431070678797,	0.3404255319148936,0.011569052783803326,
159,214,	0.5838509316770186,0.06578026592022393,	0.6521739130434783,0.0650759219088937,
110,82,	0.17567567567567569,0.009097270818754374,	0.4,0.008676789587852495,
116,214,	0.6986899563318777,0.11196641007697691,	0.7175925925925926,0.11207519884309472,
396,214,	0.59375,0.06648005598320504,	0.6691176470588235,0.06579898770788142,
110,214,	0.762589928057554,0.0741777466759972,	0.7777777777777778,0.07592190889370933,
396,82,	0.21951219512195122,0.006298110566829951,	0.3333333333333333,0.005784526391901663,
147,384,214,	0.6435643564356436,0.2729181245626312,	0.7261146496815286,0.2472885032537961,
214,451,214,	0.26635601118359736,1.0,	0.34635612321562737,1.0,
347,110,214,	0.9444444444444444,0.09517144856543037,	0.9428571428571428,0.09544468546637744,
136,407,214,	0.7575757575757576,0.01749475157452764,	0.7575757575757576,0.018076644974692697,
10,247,214,	0.603642671292281,0.48705388383484954,	0.6673346693386774,0.48156182212581344,
371,134,214,	0.4388133498145859,0.24842547235829252,	0.470189701897019,0.25090383224873464,
348,403,214,	0.6045454545454545,0.09307207837648705,	0.6363636363636364,0.0911062906724512,
56,109,214,	0.12256341789052069,0.642407277816655,	0.20638820638820637,0.5466377440347071,
10,384,214,	0.5896656534954408,0.271518544436669,	0.6321070234113713,0.27331887201735355,
348,90,214,	0.23564954682779457,0.16375087473757874,	0.28903225806451616,0.16196673897324657,
173,472,214,	0.5,0.0013995801259622112,	0.5,0.0014461315979754157,
58,472,214,	0.24768683274021353,0.24352694191742477,	0.6222222222222222,0.02024584237165582,
348,215,214,	0.5585042219541616,0.32400279916025193,	0.6015831134564644,0.3297180043383948,
309,348,214,	0.6363636363636364,0.00489853044086774,	0.6,0.004338394793926247,
211,448,214,	0.5414847161572053,0.1735479356193142,	0.676923076923077,0.0636297903109183,
10,407,214,	0.7272727272727273,0.016794961511546535,	0.7272727272727273,0.01735357917570499,
83,320,214,	0.02962962962962963,0.0027991602519244225,
348,325,214,	0.2955665024630542,0.16794961511546536,	0.4026548672566372,0.06579898770788142,
123,360,214,	0.22712418300653595,0.09727081875437368,
158,395,214,	0.4831081081081081,0.1000699790062981,	1.0,0.009399855386840203,
136,72,214,	0.5787965616045845,0.14135759272218335,	0.6191950464396285,0.14461315979754158,
75,312,214,	0.27893462469733654,0.40307907627711687,	0.5659824046920822,0.13955169920462762,
452,407,214,	0.725,0.020293911826452064,	0.717948717948718,0.02024584237165582,
88,325,214,	0.2679087696755541,0.5836249125262422,	0.37757667169431874,0.5430224150397687,
346,109,214,	0.12381646030589949,0.47585724282715186,	0.18126995388435616,0.36948662328271875,
348,407,214,	0.5177570093457944,0.19384184744576627,	0.645933014354067,0.19522776572668113,
173,263,214,	0.5,0.013995801259622114,	0.48717948717948717,0.01373825018076645,
147,215,214,	0.5076923076923077,0.06927921623512946,	0.5868263473053892,0.07086044830079537,
213,450,214,	0.5603864734299517,0.08117564730580826,	0.6447368421052632,0.035430224150397684,
309,247,214,	0.648036253776435,0.3002099370188943,	0.6848816029143898,0.27187274041937814,
173,348,214,	1.0,0.0034989503149055285,	1.0,0.0036153289949385392,
396,159,214,	0.7575757575757576,0.08747375787263821,	0.823943661971831,0.08459869848156182,
452,410,214,	0.6463932107496464,0.3198040587823653,	0.6905537459283387,0.3065798987707881,
154,391,214,	0.1368753953194181,0.7571728481455563,	0.2519234996702572,0.8286334056399133,
166,72,214,	0.5480769230769231,0.03988803358992302,	0.632183908045977,0.03976861894432393,
116,116,214,	0.7383966244725738,0.1224632610216935,	0.7389380530973452,0.12075198843094721,
309,410,214,	0.6042003231017771,0.7851644506648006,	0.6743119266055045,0.7440347071583514,
1,238,214,	0.27486437613019893,0.10636808957312806,
309,72,214,	0.3532637075718016,0.946815955213436,	0.4631700732741998,0.8684020245842372,
348,134,214,	1.0,0.0013995801259622112,	1.0,0.0014461315979754157,
82,319,214,	0.24247491638795987,0.10146955913226033,	0.389937106918239,0.04483007953723789,
111,111,214,	0.5,0.002099370188943317,	0.5,0.0021691973969631237,
173,72,214,	0.4407039020657995,0.40307907627711687,	0.5214953271028038,0.403470715835141,
68,305,214,	0.04225352112676056,0.012596221133659902,
173,109,214,	0.09523809523809523,0.0013995801259622112,	0.09523809523809523,0.0014461315979754157,
173,403,214,	0.5833333333333334,0.053883834849545134,	0.6166666666666667,0.05350686912509038,
111,410,214,	0.15,0.002099370188943317,	0.15,0.0021691973969631237,
173,407,214,	0.5437956204379562,0.10426871938418475,	0.6666666666666666,0.10412147505422993,
136,247,214,	0.6359102244389028,0.17844646606018194,	0.6890243902439024,0.16341287057122197,
147,72,214,	0.5207547169811321,0.09657102869139259,	0.5811965811965812,0.09833694866232827,
235,472,214,	0.23652173913043478,0.28551434569629114,	0.5032537960954447,0.33550253073029646,
147,111,214,	0.6217391304347826,0.2001399580125962,	0.6771084337349398,0.2031814895155459,
309,134,214,	0.4444444444444444,0.0027991602519244225,	0.5,0.0028922631959508315,
10,410,214,	0.665283540802213,0.3365990202939118,	0.7177541729893778,0.3420101229211858,
327,325,214,	0.24300822561692126,0.7235829251224632,	0.32802768166089963,0.34273318872017355,
309,263,214,	0.5913312693498453,0.13365990202939118,	0.6108949416342413,0.11352133044107014,
159,396,214,	0.7530864197530864,0.08537438768369489,	0.8201438848920863,0.0824295010845987,
173,247,214,	0.5750487329434698,0.20643806857942618,	0.6339285714285714,0.20535068691250905,
170,407,214,	0.5416359616801769,0.5143456962911127,	0.683852140077821,0.5083152566883586,
348,348,214,	0.5,0.0034989503149055285,	0.5,0.0036153289949385392,
136,215,214,	0.625,0.2099370188943317,	0.6554809843400448,0.2118582791033984,
348,109,214,	0.1111111111111111,0.002099370188943317,	0.1111111111111111,0.0021691973969631237,
56,293,214,	0.09652254396403544,0.5108467459762072,	0.14393645873692368,0.5372378886478669,
173,215,214,	0.5793814432989691,0.1966410076976907,	0.6258503401360545,0.19956616052060738,
278,41,214,	0.4783904619970194,0.22463261021693492,	0.6712328767123288,0.035430224150397684,
147,247,214,	0.5752808988764045,0.17914625612316304,	0.6348773841961853,0.16847433116413593,
310,312,214,	0.22124130551096843,0.5787263820853744,	0.6307692307692307,0.02964569775849602,
371,111,214,	0.6666666666666666,0.0013995801259622112,	0.6666666666666666,0.0014461315979754157,
235,410,214,	0.6666666666666666,0.0013995801259622112,
26,410,214,	0.061068702290076333,0.005598320503848845,	0.064,0.005784526391901663,
88,90,214,	0.1652089407191448,0.3568929321203639,	0.20967051775780915,0.3543022415039769,
136,373,214,	0.6595460614152203,0.3456962911126662,	0.7123076923076923,0.3347794649313087,
178,415,214,	0.0273972602739726,0.012596221133659902,
136,384,214,	0.6666666666666666,0.08817354793561931,	0.6910112359550562,0.08893709327548807,
235,295,214,	0.27516292541636495,0.26592022393282017,	0.36363636363636365,0.04049168474331164,
147,410,214,	0.6048387096774194,0.15745276417074877,	0.6578171091445427,0.16124367317425886,
88,111,214,	0.378076062639821,0.4730580825752274,	0.4833948339483395,0.47360809833694867,
348,247,214,	0.5466237942122186,0.3568929321203639,	0.6081081081081081,0.3579175704989154,
166,403,214,	0.7046783625730995,0.16864940517844645,	0.7628865979381443,0.16052060737527116,
111,348,214,	0.5,0.0027991602519244225,	0.5,0.0028922631959508315,
26,348,214,	0.6666666666666666,0.0013995801259622112,	0.6666666666666666,0.0014461315979754157,
348,410,214,	0.5262321144674086,0.6948915325402379,	0.6070307595731325,0.6992046276211136,
58,295,214,	0.12465627864344637,0.5710286913925823,	0.21715749039692703,0.6131597975415762,
10,373,214,	0.6448362720403022,0.17914625612316304,	0.7005649717514124,0.17932031814895155,
353,353,214,	0.716,0.12526242127361792,	0.7215189873417721,0.12364425162689804,
182,419,214,	0.05,0.011896431070678797,
42,279,214,	0.04600089033981303,0.21693491952414276,	0.26559633027522933,0.8373101952277657,
346,111,214,	0.38095238095238093,0.005598320503848845,	0.38095238095238093,0.005784526391901663,
310,73,214,	0.13855060890397286,0.48565430370888735,	0.28651685393258425,0.0368763557483731,
348,263,214,	0.49122807017543857,0.03918824352694192,	0.4727272727272727,0.03759942154736081,
163,400,214,	0.016002214839424142,0.20223932820153953,
10,215,214,	0.5976430976430976,0.24842547235829252,	0.6577437858508605,0.24873463485177152,
348,72,214,	0.41510277033065235,0.6501049685094472,	0.5033594624860023,0.6500361532899493,
371,72,214,	1.0,0.0013995801259622112,	1.0,0.0014461315979754157,
166,410,214,	0.6454545454545455,0.0496850944716585,	0.6635514018691588,0.05133767172812726,
309,384,214,	0.6672354948805461,0.2736179146256123,	0.6849894291754757,0.23427331887201736,
235,111,214,	0.3333333333333333,0.0013995801259622112,	0.6666666666666666,0.0014461315979754157,
353,116,214,	0.75,0.13226032190342898,	0.7563025210084033,0.1301518438177874,
346,293,214,	0.13702171664943122,0.370888733379986,	0.2237017310252996,0.24295010845986983,
173,410,214,	0.6011281224818694,0.5220433869839048,	0.6642134314627415,0.5220535068691251,
58,279,214,	0.04519078600316511,0.17984604618614417,	0.2597921662669864,0.7049891540130152,
309,403,214,	0.6834170854271356,0.09517144856543037,	0.7835820895522388,0.07592190889370933,
75,73,214,	0.16949778434268833,0.3212036389083275,	0.2573248407643312,0.146059291395517,
110,347,214,	0.9657534246575342,0.0986703988803359,	0.9655172413793104,0.1012292118582791,
348,373,214,	0.5725593667546174,0.30370888733379986,	0.6100719424460431,0.3065798987707881,
136,111,214,	0.6285266457680251,0.2806158152554234,	0.6752136752136753,0.2856109906001446,
170,111,214,	0.625,0.4163750874737579,	0.6976190476190476,0.4237165582067968,
225,462,214,	0.4904862579281184,0.16235129461161651,	0.69,0.049891540130151846,
327,90,214,	0.1504408178578128,0.5612316305108468,	0.18751688732774927,0.5018076644974693,
452,247,214,	0.598079561042524,0.30510846745976206,	0.6533996683250415,0.2848879248011569,
26,263,214,	0.32653061224489793,0.01119664100769769,	0.35135135135135137,0.009399855386840203,
42,295,214,	0.1192605123247946,0.6906927921623512,	0.25902061855670105,0.8720173535791758,
452,373,214,	0.6559139784946236,0.2561231630510847,	0.6935817805383023,0.24222704266088213,
173,384,214,	0.5654952076677316,0.12386284114765571,	0.6107142857142858,0.12364425162689804,
75,320,214,	0.6846153846153846,0.0622813156053184,
10,111,214,	0.6084762865792129,0.42197340797760674,	0.671201814058957,0.42805495300072305,
170,373,214,	0.7391304347826086,0.011896431070678797,	0.7391304347826086,0.012292118582791034,
26,72,214,	0.03855421686746988,0.01119664100769769,	0.05228758169934641,0.011569052783803326,
216,453,214,	0.23877917414721722,0.1861441567529741,
354,117,214,	0.06299212598425197,0.01119664100769769,	0.0625,0.009399855386840203,
116,353,214,	0.7307692307692307,0.13296011196641008,	0.7309236947791165,0.13159797541576285,
84,321,214,	0.19856509812196665,0.6585024492652204,	0.6190476190476191,0.009399855386840203,
346,410,214,	0.3103448275862069,0.006298110566829951,	0.3103448275862069,0.006507592190889371,
309,215,214,	0.6093418259023354,0.20083974807557733,	0.6591478696741855,0.19016630513376717,
309,111,214,	0.4946576968737634,0.8747375787263821,	0.6028708133971292,0.8199566160520607,
327,111,214,	0.3507217847769029,0.748075577326802,	0.4490177736202058,0.6941431670281996,
26,111,214,	0.07329842931937172,0.00979706088173548,	0.08139534883720931,0.01012292118582791,
348,472,214,	0.9473684210526315,0.012596221133659902,	1.0,0.006507592190889371,
452,215,214,	0.6200396825396826,0.43736878936319107,	0.6655052264808362,0.41431670281995664,
348,111,214,	0.44625407166123776,0.7669699090272918,	0.5345784957092378,0.7657266811279827,
173,373,214,	0.6155660377358491,0.18264520643806859,	0.6555269922879178,0.1843817787418655,
147,373,214,	0.553072625698324,0.06927921623512946,	0.5843373493975904,0.07013738250180766,
10,72,214,	0.5392561983471075,0.18264520643806859,	0.5730088495575221,0.18727404193781635,
452,384,214,	0.6995884773662552,0.11896431070678797,	0.7355769230769231,0.11062906724511931,
452,111,214,	0.624,0.3820853743876837,	0.6692708333333334,0.37165582067968184,
