132,	0.011676082862523541,0.31,	0.01282051282051282,0.3157894736842105,
157,	0.011857707509881422,0.45,	0.011516314779270634,0.3,
87,	0.050505050505050504,0.05,	0.018518518518518517,0.05,
61,	0.05030181086519115,0.25,	0.06666666666666667,0.2,
369,	0.013559322033898305,0.36,	0.017094017094017096,0.42105263157894735,
471,	0.01,0.01,
394,	0.011330698287220026,0.43,
298,	0.05030181086519115,0.25,	0.06666666666666667,0.15789473684210525,
132,234,	0.0627177700348432,0.72,	0.09142857142857143,0.8,
132,87,	0.05333333333333334,0.2,	0.047619047619047616,0.1,
36,97,	0.020202020202020204,0.02,	0.0625,0.05,
36,70,	0.06666666666666667,0.01,	0.14285714285714285,0.05,
36,329,	0.0784313725490196,0.04,
234,234,	0.19148936170212766,0.09,	0.14285714285714285,0.05,
234,87,	0.5454545454545454,0.06,	1.0,0.1,
234,471,	0.010914051841746248,0.08,	0.01694915254237288,0.05263157894736842,
234,324,	0.061224489795918366,0.06,	0.3333333333333333,0.10526315789473684,
157,234,	0.05904334828101644,0.79,	0.09868421052631579,0.75,
157,87,	0.08525345622119816,0.37,	0.06060606060606061,0.1,
157,298,	0.010387297818667459,0.7,
87,234,	0.15384615384615385,0.02,	0.3333333333333333,0.05,
92,97,	0.013759213759213759,0.28,	0.010638297872340425,0.2,
92,70,	0.02054054054054054,0.19,	0.014814814814814815,0.2,
92,30,	0.04218362282878412,0.17,	0.037037037037037035,0.2,
92,273,	0.0196078431372549,0.01,	0.2,0.05263157894736842,
92,329,	0.01107011070110701,0.24,	0.016260162601626018,0.21052631578947367,
61,234,	0.14776632302405499,0.43,	0.05263157894736842,0.05,
61,87,	0.14285714285714285,0.08,	0.2,0.05,
61,61,	0.015457788347205707,0.39,	0.034013605442176874,0.25,
61,324,	0.019230769230769232,0.04,	0.047619047619047616,0.05263157894736842,
61,298,	0.014530551415797318,0.39,	0.02054794520547945,0.15789473684210525,
334,97,	0.012431338537149466,0.43,	0.015384615384615385,0.2,
334,70,	0.023483365949119372,0.24,	0.0234375,0.15,
334,30,	0.04376012965964344,0.27,	0.0273972602739726,0.1,
334,273,	0.030303030303030304,0.03,
334,329,	0.0171990171990172,0.35,	0.020942408376963352,0.21052631578947367,
369,234,	0.06550218340611354,0.75,	0.10119047619047619,0.85,
369,87,	0.05235602094240838,0.2,	0.047619047619047616,0.1,
369,61,	0.010037641154328732,0.64,	0.0149812734082397,0.4,
369,298,	0.010068649885583524,0.66,
307,97,	0.016634050880626222,0.17,	0.020833333333333332,0.1,
307,70,	0.01752577319587629,0.17,	0.030303030303030304,0.2,
307,30,	0.034482758620689655,0.08,	0.25,0.1,
307,329,	0.015135135135135135,0.14,	0.035398230088495575,0.21052631578947367,
471,234,	0.1320754716981132,0.07,	0.09090909090909091,0.05,
471,61,	0.013605442176870748,0.04,
471,471,	0.02127659574468085,0.01,
471,298,	0.01718213058419244,0.05,
394,234,	0.058823529411764705,0.79,	0.087248322147651,0.65,
394,87,	0.07159904534606205,0.3,	0.06060606060606061,0.1,
324,234,	0.25,0.02,	1.0,0.05,
298,234,	0.14285714285714285,0.42,	0.058823529411764705,0.05,
298,87,	0.11290322580645161,0.07,	0.2,0.05,
298,61,	0.01560522986081822,0.37,	0.02097902097902098,0.15,
298,324,	0.01485148514851485,0.03,	0.043478260869565216,0.05263157894736842,
298,298,	0.015854141894569955,0.4,	0.024193548387096774,0.15789473684210525,
267,97,	0.029173419773095625,0.18,	0.023809523809523808,0.05,
267,70,	0.02586206896551724,0.06,	0.125,0.05,
267,30,	0.042483660130718956,0.13,	0.08695652173913043,0.1,
267,329,	0.03225806451612903,0.13,	0.05714285714285714,0.10526315789473684,
307,273,234,	0.09090909090909091,0.01,
234,471,369,	0.010750962772785623,0.67,	0.037037037037037035,0.8947368421052632,
334,70,234,	0.10071942446043165,0.56,	0.16216216216216217,0.3,
334,329,234,	0.07502679528403002,0.7,	0.13846153846153847,0.45,
267,97,234,	0.11428571428571428,0.28,	0.13333333333333333,0.1,
298,61,234,	0.07834101382488479,0.68,	0.13513513513513514,0.25,
61,394,234,	0.03980099502487562,0.64,	0.05660377358490566,0.3,
334,97,61,	0.010386297376093295,0.57,	0.0231023102310231,0.35,
234,157,394,	0.010550113036925395,0.98,	0.03531598513011153,1.0,
234,394,234,	0.07772511848341232,0.82,	0.15517241379310345,0.45,
157,471,234,	0.04606879606879607,0.75,	0.10309278350515463,0.5,
234,132,234,	0.08323959505061868,0.74,	0.22535211267605634,0.8,
36,273,234,	0.05945945945945946,0.66,	0.1349206349206349,0.85,
234,471,298,	0.027114967462039046,0.5,	0.0784313725490196,0.21052631578947367,
394,234,234,	0.09496124031007752,0.49,	0.06896551724137931,0.1,
234,471,132,	0.01032091598129334,0.64,	0.0365296803652968,0.8421052631578947,
157,157,234,	0.022289766970618033,0.66,	0.07017543859649122,1.0,
369,234,234,	0.09069212410501193,0.38,	0.12121212121212122,0.2,
298,298,61,	0.010142923005993546,0.44,	0.01932367149758454,0.2,
394,132,234,	0.029689137268599373,0.85,	0.06529209621993128,0.95,
