2,6,	0.13568773234200743,0.73,	0.13568773234200743,0.73,
289,6,	0.1836734693877551,0.09,	0.1836734693877551,0.09,
6,76,	0.010526315789473684,0.02,	0.0111731843575419,0.02,
6,313,	0.010362694300518135,0.02,	0.01098901098901099,0.02,
239,6,	0.14871794871794872,0.58,	0.14871794871794872,0.58,
52,6,	0.18518518518518517,0.1,	0.18518518518518517,0.1,
181,418,6,	1.0,0.02,	1.0,0.02,
38,275,6,	0.5,0.04,
175,412,6,	0.014044943820224719,0.75,	0.014055472263868066,0.75,
18,297,6,	0.07958477508650519,0.23,	0.0798611111111111,0.23,
340,103,6,	0.1,0.02,
164,401,6,	1.0,0.02,	1.0,0.02,
6,296,59,	0.0343878954607978,0.5,	0.023496240601503758,0.25,
2,2,6,	0.04964990451941439,0.78,	0.04964990451941439,0.78,
187,424,6,	0.2631578947368421,0.05,	0.2631578947368421,0.05,
460,223,6,	0.06100217864923747,0.56,	0.027181688125894134,0.19,
52,2,6,	0.14285714285714285,0.29,	0.14285714285714285,0.29,
141,378,6,	0.21052631578947367,0.4,	0.1597222222222222,0.23,
183,420,6,	0.04588607594936709,0.58,	0.04129554655870445,0.51,
60,255,6,	0.011795543905635648,0.18,	0.011842105263157895,0.18,
239,289,6,	0.1568627450980392,0.32,	0.1568627450980392,0.32,
239,239,6,	0.08251748251748252,0.59,	0.08251748251748252,0.59,
6,342,105,	0.013845466726217061,0.31,	0.01574403250380904,0.31,
390,153,6,	0.07784431137724551,0.13,	0.07586206896551724,0.11,
6,76,313,	0.02928416485900217,0.27,	0.030066815144766147,0.27,
52,52,6,	0.5,0.31,	0.5,0.31,
239,2,6,	0.07377706495589414,0.92,	0.07377706495589414,0.92,
2,239,6,	0.056433408577878104,1.0,	0.056433408577878104,1.0,
18,255,6,	0.09185185185185185,0.62,	0.07197549770290965,0.47,
2,52,6,	0.15668202764976957,0.34,	0.15668202764976957,0.34,
289,289,6,	0.3950617283950617,0.32,	0.3950617283950617,0.32,
6,313,76,	0.0288153681963714,0.27,	0.030821917808219176,0.27,
460,378,6,	0.012244897959183673,0.18,
2,289,6,	0.19736842105263158,0.45,	0.19736842105263158,0.45,
141,223,6,	0.18823529411764706,0.16,	0.18823529411764706,0.16,
6,243,6,	0.2364066193853428,1.0,	0.2400990099009901,0.97,
52,239,6,	0.20833333333333334,0.3,	0.20833333333333334,0.3,
210,447,6,	0.04054054054054054,0.06,
289,239,6,	0.21374045801526717,0.28,	0.21374045801526717,0.28,
60,420,6,	0.033214709371293,0.28,	0.03170731707317073,0.26,
328,91,6,	0.01414027149321267,0.5,
239,52,6,	0.2062780269058296,0.46,	0.2062780269058296,0.46,
18,420,6,	0.08163265306122448,0.24,	0.08191126279863481,0.24,
183,387,6,	0.017777777777777778,0.04,	0.017777777777777778,0.04,
455,218,6,	0.02745995423340961,0.12,	0.029239766081871343,0.05,
83,320,6,	0.09142857142857143,0.16,	0.08163265306122448,0.12,
323,86,6,	0.05,0.27,	0.08648648648648649,0.16,
289,52,6,	0.5256410256410257,0.41,	0.5256410256410257,0.41,
183,297,6,	0.030447193149381543,0.32,	0.029239766081871343,0.3,
60,297,6,	0.05286343612334802,0.36,	0.045871559633027525,0.3,
52,289,6,	0.52,0.39,	0.52,0.39,
289,2,6,	0.16129032258064516,0.35,	0.16129032258064516,0.35,
