34,	0.8,0.6736842105263158,	0.8,0.6736842105263158,
32,	0.7785234899328859,0.6105263157894737,	0.7785234899328859,0.6105263157894737,
96,	0.6136363636363636,0.7105263157894737,	0.6136363636363636,0.7105263157894737,
279,84,	0.4931506849315068,0.18947368421052632,	0.5454545454545454,0.031578947368421054,
162,96,	0.3151041666666667,0.6368421052631579,	0.3151041666666667,0.6368421052631579,
422,84,	0.6923076923076923,0.09473684210526316,	1.0,0.021052631578947368,
25,96,	0.875,0.22105263157894736,	0.875,0.22105263157894736,
317,43,	0.3333333333333333,0.005263157894736842,	0.3333333333333333,0.005263157894736842,
318,96,	0.0136986301369863,0.005263157894736842,	0.0136986301369863,0.005263157894736842,
317,196,	0.125,0.005263157894736842,	0.125,0.005263157894736842,
224,57,	0.5818181818181818,0.16842105263157894,	0.6153846153846154,0.16842105263157894,
109,84,	0.08620689655172414,0.05263157894736842,	0.10309278350515463,0.05263157894736842,
461,57,	0.559322033898305,0.1736842105263158,	0.5892857142857143,0.1736842105263158,
420,22,	0.046875,0.06315789473684211,	0.08163265306122448,0.06315789473684211,
81,96,	0.3333333333333333,0.010526315789473684,	0.3333333333333333,0.010526315789473684,
338,43,	1.0,0.005263157894736842,	1.0,0.005263157894736842,
322,84,	0.7142857142857143,0.05263157894736842,	1.0,0.010526315789473684,
295,84,	0.21895424836601307,0.3526315789473684,	0.45864661654135336,0.32105263157894737,
162,57,	0.014423076923076924,0.015789473684210527,	0.014423076923076924,0.015789473684210527,
331,57,	0.6382978723404256,0.631578947368421,	0.6382978723404256,0.631578947368421,
317,124,	0.07142857142857142,0.005263157894736842,	0.07142857142857142,0.005263157894736842,
262,96,	0.8846153846153846,0.24210526315789474,	0.8846153846153846,0.24210526315789474,
399,96,	0.5,0.021052631578947368,	0.5,0.021052631578947368,
94,96,	0.4810606060606061,0.6684210526315789,	0.4810606060606061,0.6684210526315789,
78,22,	0.3125,0.10526315789473684,	0.3125,0.10526315789473684,
468,96,	1.0,0.005263157894736842,	1.0,0.005263157894736842,
408,57,	0.6666666666666666,0.042105263157894736,	0.6666666666666666,0.042105263157894736,
25,57,	0.8793103448275862,0.26842105263157895,	0.8793103448275862,0.26842105263157895,
467,57,	0.375,0.015789473684210527,	0.375,0.015789473684210527,
138,118,	0.02631578947368421,0.010526315789473684,	0.02631578947368421,0.010526315789473684,
138,57,	0.09090909090909091,0.015789473684210527,	0.09090909090909091,0.015789473684210527,
138,79,	0.025974025974025976,0.010526315789473684,	0.025974025974025976,0.010526315789473684,
224,96,	0.543859649122807,0.1631578947368421,	0.5636363636363636,0.1631578947368421,
