87,	0.010101010101010102,0.0027548209366391185,	0.016129032258064516,0.006172839506172839,
184,	0.028985507246376812,0.02203856749311295,	0.03305785123966942,0.02203856749311295,
209,	0.04009433962264151,0.046831955922865015,	0.0412621359223301,0.046831955922865015,
231,15,	1.0,0.011019283746556474,	1.0,0.011019283746556474,
231,461,	0.025048169556840076,0.03581267217630854,	0.025793650793650792,0.03581267217630854,
184,375,	0.06741573033707865,0.01652892561983471,	0.06741573033707865,0.01652892561983471,
209,331,	0.026134800550206328,0.05234159779614325,	0.026134800550206328,0.05234159779614325,
231,94,	0.08118811881188119,0.11294765840220386,	0.08118811881188119,0.11294765840220386,
231,440,	1.0,0.02203856749311295,	1.0,0.02203856749311295,
184,94,	0.05434782608695652,0.027548209366391185,	0.05434782608695652,0.027548209366391185,
184,224,	0.015006821282401092,0.030303030303030304,	0.015965166908563134,0.030303030303030304,
231,203,	0.08333333333333333,0.02203856749311295,	0.08333333333333333,0.02203856749311295,
231,331,	0.08249496981891348,0.11294765840220386,	0.08249496981891348,0.11294765840220386,
184,150,	0.08139534883720931,0.01928374655647383,	0.08139534883720931,0.01928374655647383,
184,231,	1.0,0.0027548209366391185,	1.0,0.0027548209366391185,
209,94,	0.02929427430093209,0.06060606060606061,	0.02929427430093209,0.06060606060606061,
184,461,	0.012711864406779662,0.024793388429752067,	0.01199400299850075,0.02203856749311295,
231,186,	1.0,0.39944903581267216,	1.0,0.39944903581267216,
184,209,	0.09090909090909091,0.0027548209366391185,	0.09090909090909091,0.0027548209366391185,
231,262,	0.03125,0.013774104683195593,	0.03125,0.013774104683195593,
209,224,	0.013499480789200415,0.07162534435261708,	0.014001077005923533,0.07162534435261708,
209,461,	0.012081274025260845,0.06060606060606061,	0.012535612535612535,0.06060606060606061,
231,423,	1.0,0.39944903581267216,	1.0,0.39944903581267216,
231,25,	0.028901734104046242,0.013774104683195593,	0.028901734104046242,0.013774104683195593,
231,252,	0.044444444444444446,0.011019283746556474,	0.044444444444444446,0.011019283746556474,
231,224,	0.024714828897338403,0.03581267217630854,	0.025540275049115914,0.03581267217630854,
184,331,	0.03977272727272727,0.01928374655647383,	0.03977272727272727,0.01928374655647383,
209,375,	0.08791208791208792,0.0440771349862259,	0.08791208791208792,0.0440771349862259,
231,34,271,	0.011363636363636364,0.1652892561983471,
231,457,220,	0.01395444284834804,0.18732782369146006,	0.01395444284834804,0.18732782369146006,
