134,347,	0.35714285714285715,0.03316749585406302,	0.35714285714285715,0.03333333333333333,
134,396,	0.08208955223880597,0.01824212271973466,	0.08208955223880597,0.018333333333333333,
134,134,	1.0,0.01824212271973466,	1.0,0.018333333333333333,
371,371,	0.09090909090909091,0.001658374792703151,	0.09090909090909091,0.001669449081803005,
134,353,	0.10077519379844961,0.02155887230514096,	0.10317460317460317,0.021666666666666667,
134,116,	0.10833333333333334,0.02155887230514096,	0.1111111111111111,0.021666666666666667,
134,110,	0.46511627906976744,0.03316749585406302,	0.47619047619047616,0.03333333333333333,
134,109,	0.7777777777777778,0.011608623548922056,	0.7777777777777778,0.011666666666666667,
134,159,	0.07857142857142857,0.01824212271973466,	0.07857142857142857,0.018333333333333333,
134,88,325,	0.018090245657313188,0.5837479270315091,	0.020755953681450733,0.31666666666666665,
134,452,373,	0.17069486404833836,0.18739635157545606,	0.1825938566552901,0.17833333333333334,
134,116,353,	0.32967032967032966,0.09950248756218906,	0.33146067415730335,0.09833333333333333,
134,348,263,	0.01092896174863388,0.006633499170812604,	0.011049723756906077,0.006666666666666667,
134,309,215,	0.08304498269896193,0.07960199004975124,	0.08348794063079777,0.075,
134,173,72,	0.0594059405940594,0.43781094527363185,	0.06001825650387951,0.43833333333333335,
134,136,72,	0.09567198177676538,0.06965174129353234,	0.09567198177676538,0.07,
134,1,238,	0.06493506493506493,0.09950248756218906,
134,309,111,	0.05187549880287311,0.6467661691542289,	0.05387065503392882,0.6483333333333333,
134,136,111,	0.15606936416184972,0.22388059701492538,	0.1564310544611819,0.225,
134,111,410,	0.25,0.003316749585406302,	0.25,0.0033333333333333335,
134,371,407,	0.6666666666666666,0.003316749585406302,	0.6666666666666666,0.0033333333333333335,
134,235,134,	0.10526315789473684,0.006633499170812604,	0.10810810810810811,0.006666666666666667,
134,452,111,	0.1336116910229645,0.31840796019900497,	0.13704496788008566,0.32,
134,111,247,	0.5,0.003316749585406302,	0.5,0.0033333333333333335,
134,173,410,	0.16452442159383032,0.6368159203980099,	0.16466036113499571,0.6383333333333333,
134,26,263,	0.25925925925925924,0.011608623548922056,	0.2777777777777778,0.008333333333333333,
134,309,72,	0.03150384193194292,0.9519071310116086,	0.031533081068684785,0.9166666666666666,
134,170,111,	0.06907059421025902,0.22553897180762852,	0.0698869475847893,0.22666666666666666,
134,348,111,	0.056235267706813336,0.8308457711442786,	0.056541897546081646,0.8333333333333334,
