184,	0.358695652173913,0.23349056603773585,	0.3735408560311284,0.2324455205811138,
231,	0.046831955922865015,0.04009433962264151,	0.046831955922865015,0.0412621359223301,
184,184,	0.14285714285714285,0.0023584905660377358,	0.14285714285714285,0.002421307506053269,
209,94,	0.11318242343541944,0.20047169811320756,	0.11318242343541944,0.20581113801452786,
184,130,	0.3181818181818182,0.0330188679245283,	0.3181818181818182,0.03398058252427184,
184,262,	0.028368794326241134,0.009433962264150943,	0.028368794326241134,0.009732360097323601,
184,150,	0.29069767441860467,0.0589622641509434,	0.29069767441860467,0.06082725060827251,
209,262,	0.07290015847860538,0.10849056603773585,	0.07290015847860538,0.11192214111922141,
231,94,	0.039603960396039604,0.04716981132075472,	0.039603960396039604,0.048426150121065374,
184,461,	0.1652542372881356,0.2759433962264151,	0.15868263473053892,0.2566585956416465,
231,262,	0.03125,0.01179245283018868,	0.03125,0.012165450121654502,
184,209,	0.45454545454545453,0.01179245283018868,	0.45454545454545453,0.012077294685990338,
184,331,	0.10795454545454546,0.04481132075471698,	0.10795454545454546,0.04600484261501211,
209,461,	0.1416803953871499,0.6084905660377359,	0.14188034188034188,0.6029055690072639,
209,224,	0.13551401869158877,0.6155660377358491,	0.13504823151125403,0.6086956521739131,
209,331,	0.11966987620357634,0.20518867924528303,	0.11966987620357634,0.2106537530266344,
231,331,	0.04225352112676056,0.049528301886792456,	0.04225352112676056,0.05084745762711865,
184,94,	0.09782608695652174,0.04245283018867924,	0.09782608695652174,0.043583535108958835,
231,224,	0.07984790874524715,0.09905660377358491,	0.07976653696498054,0.09903381642512077,
134,42,	0.06060606060606061,0.05188679245283019,	0.0584958217270195,0.06051873198847262,
134,58,	0.014436958614051972,0.07075471698113207,	0.014698677119059285,0.08620689655172414,
231,25,	0.028901734104046242,0.01179245283018868,	0.028901734104046242,0.012135922330097087,
184,224,	0.15416098226466576,0.2665094339622642,	0.14595375722543352,0.24396135265700483,
231,171,	0.045454545454545456,0.0023584905660377358,	0.045454545454545456,0.0024390243902439024,
209,25,	0.09404990403071017,0.11556603773584906,	0.09404990403071017,0.11893203883495146,
184,160,	0.16666666666666666,0.0023584905660377358,	0.16666666666666666,0.0024271844660194173,
231,461,	0.09441233140655106,0.11556603773584906,	0.09325396825396826,0.11380145278450363,
184,25,	0.05309734513274336,0.014150943396226415,	0.05309734513274336,0.014563106796116505,
209,94,162,	0.07894736842105263,0.014150943396226415,	0.07894736842105263,0.014527845036319613,
209,151,388,	0.03350801969191679,0.49764150943396224,	0.03642590286425903,0.2846715328467153,
184,420,183,	0.0735930735930736,0.04009433962264151,	0.07692307692307693,0.04116222760290557,
209,457,220,	0.02477231329690346,0.4811320754716981,	0.02471390309228147,0.49271844660194175,
231,446,209,	0.09808259587020648,0.3136792452830189,	0.0931174089068826,0.2777777777777778,
231,468,231,	0.0164021164021164,0.07311320754716981,	0.033760186263096625,0.0703883495145631,
209,96,333,	0.014560161779575328,0.33962264150943394,
209,32,269,	0.023704126802798802,0.3915094339622642,
209,81,318,	0.5404411764705882,0.6933962264150944,	0.5404411764705882,0.7153284671532847,
209,94,375,	0.017391304347826087,0.014150943396226415,	0.017391304347826087,0.014527845036319613,
184,94,94,	0.07345575959933222,0.10377358490566038,	0.07345575959933222,0.10653753026634383,
231,468,209,	0.277190332326284,0.8655660377358491,	0.27303465765004226,0.7801932367149759,
209,276,39,	0.05588078765300692,0.24764150943396226,	0.05588078765300692,0.25547445255474455,
209,32,271,	0.02021276595744681,0.3584905660377358,
209,421,184,	0.15258329309512314,0.7452830188679245,	0.19316493313521546,0.6295399515738499,
209,472,58,	0.15846994535519127,0.13679245283018868,	0.6428571428571429,0.021791767554479417,
