192,	0.014423076923076924,0.05825242718446602,	0.014634146341463415,0.0594059405940594,
236,	0.02952029520295203,0.07766990291262135,	0.026022304832713755,0.06930693069306931,
263,	0.02122641509433962,0.2621359223300971,	0.025186567164179104,0.26732673267326734,
456,	0.034722222222222224,0.04854368932038835,	0.029850746268656716,0.039603960396039604,
2,16,	0.2222222222222222,0.038834951456310676,	0.2222222222222222,0.039603960396039604,
239,16,	0.03773584905660377,0.019417475728155338,	0.03773584905660377,0.019801980198019802,
2,263,	0.05357142857142857,0.05825242718446602,	0.05660377358490566,0.0594059405940594,
268,16,	0.1323529411764706,0.17475728155339806,	0.1323529411764706,0.1782178217821782,
107,16,	0.028985507246376812,0.019417475728155338,	0.028985507246376812,0.019801980198019802,
249,236,	0.05172413793103448,0.02912621359223301,	0.05172413793103448,0.0297029702970297,
349,16,	0.08813559322033898,0.2524271844660194,	0.08843537414965986,0.25742574257425743,
112,16,	0.0903010033444816,0.2621359223300971,	0.09060402684563758,0.26732673267326734,
249,16,	0.05785123966942149,0.06796116504854369,	0.05785123966942149,0.06930693069306931,
111,410,	0.039647577092511016,0.08737864077669903,	0.039647577092511016,0.0891089108910891,
249,263,	0.010548523206751054,0.04854368932038835,	0.010869565217391304,0.04950495049504951,
31,16,	0.12318840579710146,0.1650485436893204,	0.12318840579710146,0.16831683168316833,
112,456,	0.015126050420168067,0.08737864077669903,	0.015332197614991482,0.0891089108910891,
344,16,	0.03333333333333333,0.019417475728155338,	0.03333333333333333,0.019801980198019802,
115,16,	0.5833333333333334,0.06796116504854369,	0.5833333333333334,0.06930693069306931,
12,16,	0.06451612903225806,0.07766990291262135,	0.06451612903225806,0.07920792079207921,
349,456,	0.0156794425087108,0.08737864077669903,	0.015901060070671377,0.0891089108910891,
352,16,	0.5833333333333334,0.06796116504854369,	0.5833333333333334,0.06930693069306931,
12,236,	0.07547169811320754,0.038834951456310676,	0.07547169811320754,0.039603960396039604,
287,50,16,	0.013705583756345178,0.2621359223300971,	0.014512785072563926,0.2079207920792079,
31,348,16,	0.030303030303030304,0.009708737864077669,	0.030303030303030304,0.009900990099009901,
349,31,16,	0.08498023715415019,0.4174757281553398,	0.08498023715415019,0.42574257425742573,
16,253,410,	0.1417624521072797,0.3592233009708738,	0.1417624521072797,0.36633663366336633,
112,112,16,	0.05120248254460822,0.6407766990291263,	0.05144193296960249,0.6534653465346535,
16,268,16,	1.0,0.06796116504854369,	1.0,0.06930693069306931,
69,69,16,	0.7647058823529411,0.1262135922330097,	0.7647058823529411,0.12871287128712872,
349,11,16,	0.016304347826086956,0.02912621359223301,	0.016304347826086956,0.0297029702970297,
410,173,16,	0.21511627906976744,0.3592233009708738,	0.21511627906976744,0.36633663366336633,
249,12,16,	0.12559241706161137,0.5145631067961165,	0.12559241706161137,0.5247524752475248,
176,413,16,	0.010676156583629894,0.05825242718446602,
72,10,16,	0.023809523809523808,0.009708737864077669,	0.023809523809523808,0.009900990099009901,
344,248,16,	0.0761904761904762,0.07766990291262135,	0.0761904761904762,0.07920792079207921,
107,112,16,	0.028985507246376812,0.038834951456310676,	0.028985507246376812,0.039603960396039604,
249,248,16,	0.02631578947368421,0.019417475728155338,	0.02631578947368421,0.019801980198019802,
248,31,16,	0.037037037037037035,0.009708737864077669,	0.037037037037037035,0.009900990099009901,
249,31,16,	0.13793103448275862,0.07766990291262135,	0.13793103448275862,0.07920792079207921,
410,26,16,	0.15833333333333333,0.18446601941747573,	0.15833333333333333,0.18811881188118812,
16,31,16,	1.0,0.06796116504854369,	1.0,0.06930693069306931,
112,349,16,	0.05505341002465078,0.6504854368932039,	0.05532617671345995,0.6633663366336634,
248,349,16,	0.025974025974025976,0.019417475728155338,	0.025974025974025976,0.019801980198019802,
111,348,16,	0.11645101663585952,0.6116504854368932,	0.11666666666666667,0.6237623762376238,
11,12,16,	0.010638297872340425,0.019417475728155338,	0.010638297872340425,0.019801980198019802,
112,268,16,	0.08893709327548807,0.39805825242718446,	0.08893709327548807,0.40594059405940597,
249,249,16,	0.11735941320293398,0.46601941747572817,	0.11735941320293398,0.4752475247524752,
349,112,16,	0.05153846153846154,0.6504854368932039,	0.051737451737451735,0.6633663366336634,
16,253,111,	0.06426735218508997,0.4854368932038835,	0.06426735218508997,0.49504950495049505,
31,268,16,	0.13815789473684212,0.4077669902912621,	0.13815789473684212,0.4158415841584158,
306,306,16,	0.8666666666666667,0.1262135922330097,	0.8666666666666667,0.12871287128712872,
268,348,16,	0.02702702702702703,0.009708737864077669,	0.02702702702702703,0.009900990099009901,
248,12,16,	0.015384615384615385,0.02912621359223301,	0.015384615384615385,0.0297029702970297,
183,420,16,	0.014285714285714285,0.7864077669902912,	0.012461059190031152,0.6732673267326733,
349,12,16,	0.028145695364238412,0.1650485436893204,	0.028145695364238412,0.16831683168316833,
111,268,16,	0.16666666666666666,0.038834951456310676,	0.16666666666666666,0.039603960396039604,
53,290,16,	0.010655737704918032,0.1262135922330097,
460,223,16,	0.04978813559322034,0.4563106796116505,	0.050359712230215826,0.4158415841584158,
248,11,16,	0.25,0.1941747572815534,	0.25,0.19801980198019803,
107,248,16,	0.07272727272727272,0.07766990291262135,	0.07272727272727272,0.07920792079207921,
458,221,16,	0.08675078864353312,0.5339805825242718,
373,136,16,	0.6666666666666666,0.019417475728155338,	0.6666666666666666,0.019801980198019802,
107,344,16,	0.20382165605095542,0.3106796116504854,	0.20382165605095542,0.31683168316831684,
349,107,16,	0.01272264631043257,0.04854368932038835,	0.012755102040816327,0.04950495049504951,
107,249,16,	0.03587443946188341,0.07766990291262135,	0.03587443946188341,0.07920792079207921,
256,19,16,	0.45454545454545453,0.04854368932038835,	0.45454545454545453,0.04950495049504951,
268,11,16,	0.010869565217391304,0.009708737864077669,	0.010869565217391304,0.009900990099009901,
248,344,16,	0.09574468085106383,0.08737864077669903,	0.09574468085106383,0.0891089108910891,
268,31,16,	0.12181303116147309,0.4174757281553398,	0.12181303116147309,0.42574257425742573,
455,218,16,	0.01775147928994083,0.08737864077669903,
149,386,16,	0.012232415902140673,0.038834951456310676,
60,420,16,	0.01088348271446863,0.3300970873786408,
344,31,16,	0.023255813953488372,0.009708737864077669,	0.023255813953488372,0.009900990099009901,
390,153,16,	0.02560899437851343,0.39805825242718446,	0.023809523809523808,0.009900990099009901,
107,349,16,	0.025974025974025976,0.038834951456310676,	0.025974025974025976,0.039603960396039604,
111,10,16,	0.08823529411764706,0.02912621359223301,	0.08823529411764706,0.0297029702970297,
112,31,16,	0.07920792079207921,0.3883495145631068,	0.07920792079207921,0.39603960396039606,
12,349,16,	0.06635071090047394,0.13592233009708737,	0.06635071090047394,0.13861386138613863,
249,112,16,	0.08421052631578947,0.1553398058252427,	0.08421052631578947,0.15841584158415842,
248,249,16,	0.018072289156626505,0.02912621359223301,	0.018072289156626505,0.0297029702970297,
16,173,16,	0.6491228070175439,0.3592233009708738,	0.6491228070175439,0.36633663366336633,
31,107,16,	0.013793103448275862,0.019417475728155338,	0.013793103448275862,0.019801980198019802,
11,249,16,	0.01282051282051282,0.019417475728155338,	0.01282051282051282,0.019801980198019802,
23,260,16,	0.18518518518518517,0.0970873786407767,	0.15555555555555556,0.06930693069306931,
215,452,16,	1.0,0.009708737864077669,	1.0,0.009900990099009901,
268,249,16,	0.019230769230769232,0.05825242718446602,	0.019230769230769232,0.0594059405940594,
16,26,16,	0.6363636363636364,0.5436893203883495,	0.6363636363636364,0.5544554455445545,
247,10,16,	0.3076923076923077,0.038834951456310676,	0.3076923076923077,0.039603960396039604,
268,173,16,	0.25,0.009708737864077669,	0.25,0.009900990099009901,
112,11,16,	0.01098901098901099,0.019417475728155338,	0.01098901098901099,0.019801980198019802,
344,112,16,	0.03816793893129771,0.04854368932038835,	0.03816793893129771,0.04950495049504951,
12,107,16,	0.06790123456790123,0.10679611650485436,	0.06790123456790123,0.10891089108910891,
410,268,16,	0.2727272727272727,0.02912621359223301,	0.2727272727272727,0.0297029702970297,
