15,	0.06077348066298342,0.023965141612200435,	0.06077348066298342,0.023965141612200435,
203,	0.04262295081967213,0.02832244008714597,	0.04262295081967213,0.02832244008714597,
252,	0.06077348066298342,0.023965141612200435,	0.06077348066298342,0.023965141612200435,
423,	1.0,1.0,	1.0,1.0,
440,	0.04262295081967213,0.02832244008714597,	0.04262295081967213,0.02832244008714597,
190,237,	0.09954751131221719,0.04793028322440087,	0.09954751131221719,0.04793028322440087,
0,138,	0.08164915117219078,0.22004357298474944,	0.08164915117219078,0.22004357298474944,
0,15,	0.7704918032786885,0.2047930283224401,	0.7704918032786885,0.2047930283224401,
440,423,	0.05263157894736842,0.02832244008714597,	0.05263157894736842,0.02832244008714597,
252,423,	1.0,0.023965141612200435,	1.0,0.023965141612200435,
0,71,	0.24752475247524752,0.054466230936819175,	0.24752475247524752,0.054466230936819175,
375,237,	0.08164915117219078,0.22004357298474944,	0.08164915117219078,0.22004357298474944,
0,237,	0.4981549815498155,0.29411764705882354,	0.4981549815498155,0.29411764705882354,
260,18,	0.14285714285714285,0.008714596949891068,	0.06666666666666667,0.002178649237472767,
0,427,	0.09954751131221719,0.04793028322440087,	0.09954751131221719,0.04793028322440087,
0,440,	0.42487046632124353,0.1786492374727669,	0.42487046632124353,0.1786492374727669,
49,286,	0.18007662835249041,0.10239651416122005,	0.13131313131313133,0.05664488017429194,
297,18,	0.013289036544850499,0.008714596949891068,	0.015228426395939087,0.006535947712418301,
297,183,	0.11877667140825035,0.3638344226579521,	0.061381074168797956,0.10457516339869281,
94,7,	0.16666666666666666,0.002178649237472767,	0.16666666666666666,0.002178649237472767,
252,440,	0.475,0.20697167755991286,	0.475,0.20697167755991286,
375,71,	0.02218570254724733,0.058823529411764705,	0.02218570254724733,0.058823529411764705,
308,71,	0.24060150375939848,0.06971677559912855,	0.24060150375939848,0.06971677559912855,
423,440,	1.0,0.02832244008714597,	1.0,0.02832244008714597,
308,237,	0.24752475247524752,0.054466230936819175,	0.24752475247524752,0.054466230936819175,
203,440,	0.2613756613756614,0.5381263616557734,	0.2613756613756614,0.5381263616557734,
203,203,	0.7222222222222222,0.02832244008714597,	0.7222222222222222,0.02832244008714597,
375,440,	0.16972034715525555,0.38344226579520696,	0.16972034715525555,0.38344226579520696,
186,252,	0.08461538461538462,0.023965141612200435,	0.08461538461538462,0.023965141612200435,
