212,	0.8313253012048193,0.7274096385542169,	0.8363636363636363,0.7594339622641509,
332,	0.6876640419947506,0.39457831325301207,	0.6153846153846154,0.23821339950372208,
212,134,	0.052845528455284556,0.01957831325301205,	0.3076923076923077,0.02977667493796526,
212,371,	0.9285714285714286,0.01957831325301205,	0.9230769230769231,0.02977667493796526,
54,134,	0.06349206349206349,0.030120481927710843,	0.3333333333333333,0.04714640198511166,
54,371,	1.0,0.030120481927710843,	1.0,0.04714640198511166,
220,426,	0.27393617021276595,0.7756024096385542,	0.2424,0.7518610421836228,
366,426,	0.28084918177797435,0.9563253012048193,	0.26348547717842324,0.9454094292803971,
402,426,	0.27385892116182575,0.9939759036144579,	0.2607282184655397,0.9950372208436724,
332,134,	0.04455445544554455,0.01355421686746988,	0.3,0.022332506203473945,
332,371,	0.9,0.01355421686746988,	0.9,0.022332506203473945,
54,291,212,	0.2797695262483995,0.6581325301204819,	0.34349030470914127,0.8773584905660378,
332,291,332,	0.3865110246433204,0.8975903614457831,	0.4038095238095238,0.5260545905707196,
366,25,426,	0.2784090909090909,0.9593373493975904,	0.26172671651937457,0.9553349875930521,
220,138,426,	0.25203252032520324,0.046686746987951805,	0.27472527472527475,0.062034739454094295,
366,129,54,	0.22503328894806923,0.7635542168674698,	0.21146245059288538,0.7570754716981132,
402,468,332,	0.7142857142857143,0.007530120481927711,	0.5,0.004962779156327543,
54,95,332,	0.3428892636312535,0.9186746987951807,	0.23980815347721823,0.9925558312655087,
366,457,54,	0.2844364937388193,0.9578313253012049,	0.26679973386560213,0.9457547169811321,
402,165,332,	0.16442268461852305,0.6069277108433735,	0.17042606516290726,0.337468982630273,
332,291,212,	0.34726027397260273,0.7635542168674698,	0.4024767801857585,0.9198113207547169,
402,25,426,	0.2721991701244813,0.9879518072289156,	0.2585649644473174,0.9925558312655087,
366,318,426,	0.7333333333333333,0.03313253012048193,	0.8095238095238095,0.04218362282878412,
402,408,426,	0.3903225806451613,0.1822289156626506,	0.3560606060606061,0.11662531017369727,
366,231,426,	0.2972972972972973,0.06626506024096386,	0.2361111111111111,0.04218362282878412,
220,165,54,	0.25266429840142096,0.8569277108433735,	0.238973008558262,0.8561320754716981,
54,189,426,	0.13614063777596075,0.5015060240963856,	0.14355528405620036,0.5831265508684863,
220,375,426,	0.21081081081081082,0.058734939759036146,	0.21487603305785125,0.06451612903225806,
366,331,426,	0.27733686067019403,0.947289156626506,	0.26005547850208044,0.9305210918114144,
63,300,54,	0.28076109936575055,1.0,
54,95,54,	0.22490400438837083,0.6174698795180723,	0.34761120263591433,0.9952830188679245,
402,138,426,	0.391304347826087,0.12198795180722892,	0.3858267716535433,0.12158808933002481,
402,318,426,	0.39215686274509803,0.030120481927710843,	0.32432432432432434,0.02977667493796526,
220,461,426,	0.25869565217391305,0.8960843373493976,	0.24812030075187969,0.9007444168734491,
212,291,332,	0.3069888961463096,0.7078313253012049,	0.37477148080438755,0.5086848635235732,
220,457,332,	0.26928048255062476,0.9412650602409639,	0.28741721854304636,0.5384615384615384,
220,129,54,	0.2643884892086331,0.8855421686746988,	0.2530201342281879,0.8891509433962265,
366,467,426,	0.45722713864306785,0.23343373493975902,	0.4519774011299435,0.19851116625310175,
402,162,426,	0.5033112582781457,0.1144578313253012,	0.4536082474226804,0.10918114143920596,
220,230,426,	0.22842639593908629,0.0677710843373494,	0.23076923076923078,0.07444168734491315,
54,449,332,	0.34662379421221867,0.8117469879518072,	0.39335664335664333,0.5583126550868487,
54,291,54,	0.2863877430760165,0.7319277108433735,	0.29038112522686027,0.7547169811320755,
366,171,426,	0.3103448275862069,0.14909638554216867,	0.29775280898876405,0.1315136476426799,
332,449,54,	0.3446291560102302,0.8117469879518072,	0.3973305954825462,0.9127358490566038,
212,95,54,	0.24198086662915025,0.6475903614457831,	0.3254637436762226,0.910377358490566,
366,129,212,	0.258727881396461,0.8147590361445783,	0.23648648648648649,0.8254716981132075,
220,171,426,	0.20238095238095238,0.05120481927710843,	0.21818181818181817,0.05955334987593052,
212,291,212,	0.22413793103448276,0.5090361445783133,	0.3368623676612127,0.8254716981132075,
366,461,426,	0.23683083511777303,0.8328313253012049,	0.22177146720757268,0.8138957816377171,
402,230,426,	0.45481927710843373,0.22740963855421686,	0.42408376963350786,0.20099255583126552,
220,399,426,	0.23728813559322035,0.04216867469879518,	0.10344827586206896,0.01488833746898263,
402,457,332,	0.2704248366013072,0.9969879518072289,	0.2844611528822055,0.5632754342431762,
212,95,212,	0.32974266906044286,0.8298192771084337,	0.3319039451114923,0.9127358490566038,
220,262,426,	0.2697777777777778,0.9141566265060241,	0.2633426966292135,0.9305210918114144,
402,224,426,	0.16040816326530613,0.5918674698795181,	0.1568986568986569,0.6377171215880894,
63,300,332,	0.270093839249286,0.9969879518072289,
402,94,426,	0.2637226578621544,0.9623493975903614,	0.23511356660527932,0.9503722084367245,
366,129,332,	0.2507488232777065,0.8825301204819277,	0.2618421052631579,0.49379652605459057,
212,449,54,	0.2504649721016739,0.608433734939759,	0.3224254090471607,0.7900943396226415,
54,449,54,	0.2874251497005988,0.7228915662650602,	0.3379501385041551,0.8632075471698113,
332,95,212,	0.35447761194029853,0.858433734939759,	0.37,0.9599056603773585,
402,457,212,	0.2944700460829493,0.9623493975903614,	0.2756368386675376,0.9952830188679245,
366,138,426,	0.3942857142857143,0.10391566265060241,	0.3925233644859813,0.10421836228287841,
212,449,332,	0.35,0.7801204819277109,	0.3802559414990859,0.5161290322580645,
366,162,426,	0.26296296296296295,0.10692771084337349,	0.2413793103448276,0.08684863523573201,
402,231,426,	0.32432432432432434,0.018072289156626505,	0.20833333333333334,0.01240694789081886,
220,467,426,	0.3240223463687151,0.08734939759036145,	0.29411764705882354,0.062034739454094295,
366,165,212,	0.20823360459550025,0.6551204819277109,	0.19688768606224627,0.6863207547169812,
54,291,332,	0.29006211180124225,0.7033132530120482,	0.38636363636363635,0.5483870967741935,
366,165,54,	0.1823425022182786,0.6189759036144579,	0.18104015799868334,0.6485849056603774,
332,449,332,	0.41223940820443844,0.9231927710843374,	0.40264650283553877,0.5285359801488834,
366,399,426,	0.3772455089820359,0.09487951807228916,	0.32098765432098764,0.06451612903225806,
366,457,212,	0.302484169508037,0.9352409638554217,	0.2815533980582524,0.9575471698113207,
402,461,426,	0.16408163265306122,0.6054216867469879,	0.16741790083708952,0.6451612903225806,
366,165,332,	0.23940042826552463,0.8418674698795181,	0.24473684210526317,0.46153846153846156,
402,262,426,	0.27416009954375775,0.9954819277108434,	0.26329612606697306,0.9950372208436724,
