42,	0.012048192771084338,0.10820895522388059,	0.011671529804085035,0.11814345991561181,
185,	0.016042780748663103,0.011194029850746268,	0.016042780748663103,0.012658227848101266,
68,375,	0.04225352112676056,0.011194029850746268,	0.057692307692307696,0.012605042016806723,
173,150,	0.06872190109184328,0.39925373134328357,	0.06876606683804627,0.45147679324894513,
429,150,	0.6460674157303371,0.4291044776119403,	0.6416184971098265,0.46835443037974683,
348,130,	0.058823529411764705,0.0037313432835820895,
429,80,	1.0,0.0037313432835820895,	1.0,0.004219409282700422,
173,80,	0.3793103448275862,0.041044776119402986,	0.3793103448275862,0.046413502109704644,
68,171,	1.0,0.011194029850746268,	1.0,0.012605042016806723,
68,162,	0.1,0.011194029850746268,	0.23076923076923078,0.012605042016806723,
26,23,	0.16666666666666666,0.026119402985074626,	0.15,0.02531645569620253,
354,80,	0.5396825396825397,0.12686567164179105,	0.5892857142857143,0.13924050632911392,
348,150,	0.05018181818181818,0.5149253731343284,	0.05027322404371585,0.5822784810126582,
253,150,	0.4594594594594595,0.06343283582089553,	0.4722222222222222,0.07264957264957266,
348,80,	0.20754716981132076,0.041044776119402986,	0.20754716981132076,0.046413502109704644,
26,150,	0.43162393162393164,0.753731343283582,	0.4243119266055046,0.7805907172995781,
111,150,	0.14285714285714285,0.0037313432835820895,	0.14285714285714285,0.004219409282700422,
473,150,	0.6739130434782609,0.23134328358208955,	0.5909090909090909,0.05485232067510549,
219,80,	0.6666666666666666,0.007462686567164179,	0.6666666666666666,0.008438818565400843,
219,150,	0.6728971962616822,0.26865671641791045,	0.6699029126213593,0.2911392405063291,
26,130,	1.0,0.0037313432835820895,	1.0,0.004219409282700422,
68,230,	0.5,0.0037313432835820895,	0.5,0.004201680672268907,
346,80,	0.6190476190476191,0.048507462686567165,	0.6190476190476191,0.05485232067510549,
26,403,68,	1.0,0.0037313432835820895,	1.0,0.004219409282700422,
348,268,68,	0.75,0.011194029850746268,	0.75,0.012658227848101266,
136,72,68,	0.14285714285714285,0.0037313432835820895,	0.14285714285714285,0.004219409282700422,
10,247,68,	0.16279069767441862,0.026119402985074626,	0.16279069767441862,0.029535864978902954,
452,215,68,	0.23809523809523808,0.018656716417910446,	0.2,0.016877637130801686,
268,112,68,	0.1111111111111111,0.0037313432835820895,	0.1111111111111111,0.004219409282700422,
219,456,68,	0.8928571428571429,0.373134328358209,	0.8932038834951457,0.3881856540084388,
309,373,68,	0.16666666666666666,0.0037313432835820895,	0.5,0.004219409282700422,
429,263,68,	0.9166666666666666,0.12313432835820895,	0.9090909090909091,0.12658227848101267,
88,325,68,	0.018779342723004695,0.014925373134328358,	0.023255813953488372,0.008438818565400843,
147,384,68,	0.4166666666666667,0.018656716417910446,	0.375,0.012658227848101266,
178,415,68,	0.02556390977443609,0.19029850746268656,	0.20577617328519857,0.7215189873417721,
348,192,68,	0.38305084745762713,0.4216417910447761,	0.38305084745762713,0.4767932489451477,
136,373,68,	0.36363636363636365,0.014925373134328358,	0.6,0.012658227848101266,
26,111,68,	0.7619047619047619,0.5970149253731343,	0.7596153846153846,0.6666666666666666,
26,373,68,	1.0,0.0037313432835820895,	1.0,0.004219409282700422,
173,72,68,	0.16030534351145037,0.07835820895522388,	0.16030534351145037,0.08860759493670886,
136,410,68,	0.034482758620689655,0.007462686567164179,	0.034482758620689655,0.008438818565400843,
309,263,68,	0.01954022988505747,0.12686567164179105,	0.01818181818181818,0.11392405063291139,
348,72,68,	0.15467625899280577,0.16044776119402984,	0.15467625899280577,0.18143459915611815,
225,462,68,	0.5,0.0037313432835820895,
26,72,68,	0.6981132075471698,0.27611940298507465,	0.7,0.29535864978902954,
348,373,68,	0.3,0.011194029850746268,	0.5,0.012658227848101266,
390,153,68,	0.014492753623188406,0.0037313432835820895,
309,111,68,	0.020995334370139968,0.10074626865671642,	0.021150592216582064,0.10548523206751055,
429,111,68,	0.7407407407407407,0.44776119402985076,	0.74375,0.5021097046413502,
26,384,68,	1.0,0.0037313432835820895,	1.0,0.004219409282700422,
75,153,68,	0.7413793103448276,0.16044776119402984,
429,192,68,	0.6976744186046512,0.5597014925373134,	0.69377990430622,0.6118143459915611,
