31,148,	0.06666666666666667,0.015151515151515152,	0.06666666666666667,0.015151515151515152,
264,148,	0.088,0.06666666666666667,	0.088,0.06666666666666667,
349,148,	0.05343511450381679,0.021212121212121213,	0.05343511450381679,0.021212121212121213,
112,148,	0.05303030303030303,0.021212121212121213,	0.05303030303030303,0.021212121212121213,
268,148,	0.06666666666666667,0.015151515151515152,	0.06666666666666667,0.015151515151515152,
27,148,	0.2857142857142857,0.06060606060606061,	0.2857142857142857,0.06060606060606061,
111,348,148,	0.047775947281713346,0.08787878787878788,	0.047775947281713346,0.08787878787878788,
109,348,148,	0.014084507042253521,0.0030303030303030303,	0.018867924528301886,0.0030303030303030303,
79,316,148,	0.013196055684454757,0.27575757575757576,
74,311,148,	0.3849056603773585,0.3090909090909091,	0.3849056603773585,0.3090909090909091,
304,67,148,	0.03133903133903134,0.03333333333333333,	0.09090909090909091,0.006060606060606061,
268,268,148,	0.11949685534591195,0.05757575757575758,	0.11949685534591195,0.05757575757575758,
7,244,148,	0.07221664994984955,0.6545454545454545,	0.07221664994984955,0.6545454545454545,
111,327,148,	0.012304250559284116,0.06666666666666667,	0.012318029115341545,0.06666666666666667,
118,316,148,	0.011585462624980163,0.22121212121212122,
349,349,148,	0.047325102880658436,0.0696969696969697,	0.047325102880658436,0.0696969696969697,
31,268,148,	0.11976047904191617,0.06060606060606061,	0.11976047904191617,0.06060606060606061,
349,31,148,	0.08196721311475409,0.06060606060606061,	0.08196721311475409,0.06060606060606061,
207,444,148,	0.03134796238244514,0.45454545454545453,	0.03134796238244514,0.45454545454545453,
192,429,148,	0.18181818181818182,0.006060606060606061,	0.18181818181818182,0.006060606060606061,
201,438,148,	0.034863038064745645,0.296969696969697,
118,355,148,	0.012960781013297425,0.23333333333333334,
80,317,148,	0.026134122287968443,0.3212121212121212,	0.026134122287968443,0.3212121212121212,
112,31,148,	0.08130081300813008,0.06060606060606061,	0.08130081300813008,0.06060606060606061,
98,335,148,	0.012555738089650317,0.3242424242424242,	1.0,0.0030303030303030303,
410,348,148,	0.05621301775147929,0.05757575757575758,	0.05621301775147929,0.05757575757575758,
112,112,148,	0.046966731898238745,0.07272727272727272,	0.046966731898238745,0.07272727272727272,
325,88,148,	0.3473053892215569,0.17575757575757575,	0.47560975609756095,0.11818181818181818,
410,346,148,	0.021739130434782608,0.0030303030303030303,	0.021739130434782608,0.0030303030303030303,
390,320,148,	0.03874538745387454,0.06363636363636363,	0.029197080291970802,0.012121212121212121,
79,355,148,	0.01307290064595509,0.25757575757575757,
268,112,148,	0.07468879668049792,0.05454545454545454,	0.07468879668049792,0.05454545454545454,
410,88,148,	0.023399014778325122,0.05757575757575758,	0.02342786683107275,0.05757575757575758,
83,320,148,	0.026411657559198543,0.08787878787878788,	0.01634877384196185,0.01818181818181818,
111,88,148,	0.014248704663212436,0.06666666666666667,	0.01427644386761843,0.06666666666666667,
112,268,148,	0.07936507936507936,0.06060606060606061,	0.07936507936507936,0.06060606060606061,
443,206,148,	0.01834741288278775,0.4212121212121212,	0.020879732739420936,0.22727272727272727,
188,425,148,	0.027240773286467488,0.2818181818181818,	0.026706231454005934,0.21818181818181817,
349,268,148,	0.07661290322580645,0.05757575757575758,	0.07661290322580645,0.05757575757575758,
325,348,148,	0.4375,0.08484848484848485,	0.5384615384615384,0.04242424242424243,
