32,	0.7718120805369127,0.5227272727272727,	0.7718120805369127,0.5227272727272727,
34,	0.79375,0.5772727272727273,	0.79375,0.5772727272727273,
57,	0.7105263157894737,0.6136363636363636,	0.7105263157894737,0.6136363636363636,
94,96,	0.6287878787878788,0.7545454545454545,	0.6287878787878788,0.7545454545454545,
138,124,	0.15789473684210525,0.20454545454545456,	0.15789473684210525,0.20454545454545456,
472,84,	0.13333333333333333,0.11818181818181818,	0.20253164556962025,0.07272727272727272,
231,96,	0.025,0.004545454545454545,	0.038461538461538464,0.004545454545454545,
224,57,	0.5818181818181818,0.14545454545454545,	0.6153846153846154,0.14545454545454545,
444,79,	0.7631578947368421,0.1318181818181818,	0.7631578947368421,0.1318181818181818,
468,96,	1.0,0.004545454545454545,	1.0,0.004545454545454545,
387,22,	0.7352941176470589,0.11363636363636363,	0.78125,0.11363636363636363,
81,57,	1.0,0.004545454545454545,	1.0,0.004545454545454545,
444,118,	0.8484848484848485,0.12727272727272726,	0.8484848484848485,0.12727272727272726,
357,96,	0.3333333333333333,0.00909090909090909,	0.3333333333333333,0.00909090909090909,
461,96,	0.4915254237288136,0.1318181818181818,	0.5087719298245614,0.1318181818181818,
461,57,	0.5423728813559322,0.14545454545454545,	0.5714285714285714,0.14545454545454545,
231,57,	0.029411764705882353,0.004545454545454545,	0.037037037037037035,0.004545454545454545,
399,96,	0.375,0.013636363636363636,	0.375,0.013636363636363636,
444,43,	0.5362318840579711,0.16818181818181818,	0.5362318840579711,0.16818181818181818,
171,57,	0.13592233009708737,0.19090909090909092,	0.13592233009708737,0.19090909090909092,
427,196,	1.0,0.004545454545454545,	1.0,0.004545454545454545,
262,96,	0.8269230769230769,0.19545454545454546,	0.8269230769230769,0.19545454545454546,
399,57,	0.3333333333333333,0.00909090909090909,	0.3333333333333333,0.00909090909090909,
331,96,	0.6245210727969349,0.740909090909091,	0.6245210727969349,0.740909090909091,
138,161,	0.08653846153846154,0.04090909090909091,	0.08653846153846154,0.04090909090909091,
162,96,	0.3255208333333333,0.5681818181818182,	0.3255208333333333,0.5681818181818182,
317,124,	0.07142857142857142,0.004545454545454545,	0.07142857142857142,0.004545454545454545,
138,118,	0.3157894736842105,0.10909090909090909,	0.3157894736842105,0.10909090909090909,
420,22,	0.12890625,0.15,	0.22297297297297297,0.15,
78,22,	0.34375,0.1,	0.34375,0.1,
317,196,	0.25,0.00909090909090909,	0.25,0.00909090909090909,
244,43,	0.012578616352201259,0.00909090909090909,	0.012578616352201259,0.00909090909090909,
262,57,	0.6935483870967742,0.19545454545454546,	0.6935483870967742,0.19545454545454546,
138,196,	0.1390728476821192,0.19090909090909092,	0.1390728476821192,0.19090909090909092,
138,43,	0.16455696202531644,0.17727272727272728,	0.16455696202531644,0.17727272727272728,
25,96,	0.875,0.19090909090909092,	0.875,0.19090909090909092,
408,96,	0.6,0.02727272727272727,	0.6,0.02727272727272727,
444,22,	1.0,0.00909090909090909,	1.0,0.004545454545454545,
120,96,	0.05333333333333334,0.01818181818181818,	0.05333333333333334,0.01818181818181818,
295,84,	0.22875816993464052,0.3181818181818182,	0.42105263157894735,0.2545454545454545,
138,57,	0.09090909090909091,0.013636363636363636,	0.09090909090909091,0.013636363636363636,
444,161,	0.18604651162790697,0.03636363636363636,	0.18604651162790697,0.03636363636363636,
171,96,	0.036544850498338874,0.05,	0.036544850498338874,0.05,
224,96,	0.5087719298245614,0.1318181818181818,	0.5272727272727272,0.1318181818181818,
375,57,	0.02440441603718768,0.19090909090909092,	0.02440441603718768,0.19090909090909092,
120,57,	0.35185185185185186,0.17272727272727273,	0.35185185185185186,0.17272727272727273,
25,57,	0.8448275862068966,0.22272727272727272,	0.8448275862068966,0.22272727272727272,
244,161,	0.017543859649122806,0.004545454545454545,	0.017543859649122806,0.004545454545454545,
408,57,	0.5,0.02727272727272727,	0.5,0.02727272727272727,
444,124,	0.5,0.18636363636363637,	0.5,0.18636363636363637,
444,196,	0.4642857142857143,0.17727272727272728,	0.4642857142857143,0.17727272727272728,
138,98,	0.32857142857142857,0.10454545454545454,	0.32857142857142857,0.10454545454545454,
138,96,	0.09090909090909091,0.013636363636363636,	0.09090909090909091,0.013636363636363636,
331,57,	0.6329787234042553,0.5409090909090909,	0.6329787234042553,0.5409090909090909,
444,98,	0.7105263157894737,0.12272727272727273,	0.7105263157894737,0.12272727272727273,
467,96,	0.42857142857142855,0.013636363636363636,	0.42857142857142855,0.013636363636363636,
467,57,	0.375,0.013636363636363636,	0.375,0.013636363636363636,
94,57,	0.6373056994818653,0.5590909090909091,	0.6373056994818653,0.5590909090909091,
427,43,	1.0,0.004545454545454545,	1.0,0.004545454545454545,
230,96,	0.010830324909747292,0.013636363636363636,	0.010830324909747292,0.013636363636363636,
244,124,	0.010256410256410256,0.00909090909090909,	0.010256410256410256,0.00909090909090909,
