396,5,	0.3338368580060423,0.04165881244109331,	0.2918918918918919,0.03337453646477132,
159,5,	0.32838038632986627,0.04165881244109331,	0.291005291005291,0.033992583436341164,
110,5,	0.467005076142132,0.052026390197926486,	0.4797687861271676,0.051297898640296664,
347,5,	0.43375394321766564,0.051837888784165884,	0.4221105527638191,0.0519159456118665,
353,5,	0.34802158273381295,0.07295004712535344,	0.3392330383480826,0.07107540173053152,
116,5,	0.3409691629955947,0.07295004712535344,	0.32954545454545453,0.07169344870210136,
111,348,5,	0.45454545454545453,0.001885014137606032,	0.5555555555555556,0.0030902348578491965,
213,450,5,	0.24977000919963202,0.10235626767200753,	0.358974358974359,0.0173053152039555,
452,384,5,	0.30522306855277476,0.1057492931196984,	0.29545454545454547,0.09641532756489493,
353,353,5,	0.4465454545454545,0.11573986804901036,	0.42857142857142855,0.11495673671199011,
309,247,5,	0.30099296648738105,0.27426955702167766,	0.28408279800142755,0.24598269468479605,
309,348,5,	0.45454545454545453,0.001885014137606032,	0.6,0.003708281829419036,
348,111,5,	0.2081572273879966,0.7426955702167767,	0.1958562641631596,0.7478368355995055,
10,215,5,	0.33467417538214,0.2352497643732328,	0.32406602953953084,0.23053152039555005,
216,453,5,	0.14216841654167559,0.25014137606032044,
136,348,5,	0.7,0.0013195098963242225,	0.6666666666666666,0.002472187886279357,
211,448,5,	0.26364609347128076,0.13930254476908577,	0.46153846153846156,0.014833127317676144,
170,407,5,	0.23599769034067475,0.5393025447690858,	0.21886888156226222,0.5333745364647713,
170,373,5,	0.36507936507936506,0.004335532516493873,	0.4,0.003708281829419036,
10,410,5,	0.3808139534883721,0.2963242224316682,	0.3780487804878049,0.2873918417799753,
309,384,5,	0.30583446404341924,0.21244109330819982,	0.3007438894792774,0.17490729295426452,
309,215,5,	0.2725914861837192,0.13760603204524033,	0.2696476964769648,0.12299134734239803,
310,73,5,	0.07578361981799797,0.5651272384542884,	0.02204928664072633,0.010506798516687269,
88,325,5,	0.14327449286096366,0.6563619227144204,	0.16575981344733773,0.5271940667490729,
88,90,5,	0.1221219873434765,0.5129123468426013,	0.10553213236233551,0.5105067985166872,
68,305,5,	0.011529592621060722,0.002827521206409048,
75,312,5,	0.126460564751704,0.39170593779453344,	0.2457627118644068,0.03584672435105068,
178,415,5,	0.011213047910295617,0.0041470311027332705,
348,407,5,	0.2281478203142288,0.1943449575871819,	0.21077441077441078,0.1934487021013597,
110,347,5,	0.9299847792998478,0.11517436380772855,	0.9458128078817734,0.11866501854140915,
452,247,5,	0.32567659768023655,0.2699340245051838,	0.3110938712179985,0.24783683559950556,
452,373,5,	0.3867889908256881,0.19868049010367578,	0.39775561097256856,0.19715698393077874,
182,419,5,	0.02117863720073665,0.004335532516493873,
58,279,5,	0.046017628841419835,0.43694627709707823,	0.11901865369018653,0.7255871446229913,
170,215,5,	0.21830985915492956,0.005843543826578699,	0.24242424242424243,0.004944375772558714,
